answer_model,eval_model,project,question,metric,score
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,lane_keeper,q3,decision_boundary_clarity,0.5714285714285714
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,lane_keeper,q3,outcome_precision,0.75
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,lane_keeper,q3,direction_accuracy,1.0
x-ai/grok-code-fast-1,anthropic/claude-haiku-4.5,lane_keeper,q3,coverage_completeness,0.6
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q1,state_space_estimation_accuracy,0.10048953764693075
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q1,control_flow_understanding,0.125
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q1,edge_case_detection,0.4
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q1,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q1,outcome_precision,0.6
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q1,direction_accuracy,0.25
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q1,coverage_completeness,0.02
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q2,state_space_estimation_accuracy,0.16207652439312228
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q2,control_flow_understanding,0.75
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q2,edge_case_detection,0.027777777777777776
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q2,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q2,outcome_precision,0.5
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q2,direction_accuracy,0.75
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q2,coverage_completeness,0.1
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q3,control_flow_understanding,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q3,edge_case_detection,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q3,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q3,outcome_precision,0.8
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q3,direction_accuracy,0.25
anthropic/claude-opus-4.5,openai/gpt-4o-mini,lane_keeper,q3,coverage_completeness,0.75
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q1,state_space_estimation_accuracy,0.10048953764693075
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q1,control_flow_understanding,0.5
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q1,edge_case_detection,0.8333333333333334
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q1,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q1,outcome_precision,0.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q1,direction_accuracy,0.3
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q1,coverage_completeness,0.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q2,state_space_estimation_accuracy,0.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q2,control_flow_understanding,1.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q2,edge_case_detection,1.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q2,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q2,outcome_precision,0.5
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q2,direction_accuracy,1.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q2,coverage_completeness,0.6
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q3,state_space_estimation_accuracy,0.3333333333333333
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q3,control_flow_understanding,0.5
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q3,edge_case_detection,1.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q3,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q3,outcome_precision,0.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q3,direction_accuracy,0.0
anthropic/claude-opus-4.5,google/gemini-2.5-flash,lane_keeper,q3,coverage_completeness,0.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q1,state_space_estimation_accuracy,0.10048953764693075
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q1,control_flow_understanding,0.5
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q1,edge_case_detection,0.5
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q1,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q1,outcome_precision,0.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q1,direction_accuracy,0.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q1,coverage_completeness,0.01
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q2,state_space_estimation_accuracy,0.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q2,control_flow_understanding,0.875
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q2,edge_case_detection,0.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q2,decision_boundary_clarity,0.7142857142857143
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q2,outcome_precision,0.9
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q2,direction_accuracy,1.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q2,coverage_completeness,0.11
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q3,control_flow_understanding,0.875
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q3,edge_case_detection,1.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q3,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q3,direction_accuracy,0.25
anthropic/claude-opus-4.5,x-ai/grok-4-fast,lane_keeper,q3,coverage_completeness,0.5
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q1,state_space_estimation_accuracy,0.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q1,control_flow_understanding,0.625
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q1,edge_case_detection,0.16666666666666666
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q1,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q1,outcome_precision,0.6
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q1,direction_accuracy,0.5
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q1,coverage_completeness,0.15
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q2,state_space_estimation_accuracy,0.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q2,control_flow_understanding,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q2,edge_case_detection,0.5
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q2,decision_boundary_clarity,0.625
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q2,outcome_precision,0.75
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q2,direction_accuracy,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q2,coverage_completeness,0.75
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q3,state_space_estimation_accuracy,0.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q3,control_flow_understanding,0.25
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q3,edge_case_detection,0.6666666666666666
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q3,decision_boundary_clarity,1.0
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q3,outcome_precision,0.3
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q3,direction_accuracy,0.2
anthropic/claude-opus-4.5,anthropic/claude-haiku-4.5,lane_keeper,q3,coverage_completeness,0.25
anthropic/claude-sonnet-4.5,google/gemini-2.5-flash,last_mile_delivery_network,q2,direction_accuracy,0.5
anthropic/claude-sonnet-4.5,google/gemini-2.5-flash,last_mile_delivery_network,q2,coverage_completeness,0.3
openai/gpt-5.2,google/gemini-2.5-flash,last_mile_delivery_network,q3,control_flow_understanding,1.0
openai/gpt-5.2,google/gemini-2.5-flash,last_mile_delivery_network,q3,decision_boundary_clarity,0.0
openai/gpt-5.2,google/gemini-2.5-flash,last_mile_delivery_network,q3,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q1,state_space_estimation_accuracy,0.08076185180950911
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q1,control_flow_understanding,0.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q1,edge_case_detection,0.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q1,decision_boundary_clarity,0.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q1,outcome_precision,0.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q1,direction_accuracy,0.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q1,coverage_completeness,0.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q2,control_flow_understanding,0.875
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q2,edge_case_detection,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q2,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q2,outcome_precision,0.8
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q2,direction_accuracy,0.5
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q2,coverage_completeness,0.25
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q3,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q3,edge_case_detection,0.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q3,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q3,outcome_precision,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q3,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,openai/gpt-4o-mini,last_mile_delivery_network,q3,coverage_completeness,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q1,state_space_estimation_accuracy,0.08076185180950911
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q1,control_flow_understanding,0.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q1,edge_case_detection,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q1,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q1,outcome_precision,0.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q1,direction_accuracy,0.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q1,coverage_completeness,0.25
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q2,state_space_estimation_accuracy,0.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q2,control_flow_understanding,0.125
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q2,edge_case_detection,0.07692307692307693
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q2,decision_boundary_clarity,0.5
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q2,outcome_precision,0.5
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q2,direction_accuracy,0.75
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q2,coverage_completeness,0.25
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q3,control_flow_understanding,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q3,edge_case_detection,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q3,decision_boundary_clarity,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q3,direction_accuracy,1.0
anthropic/claude-sonnet-4.5,x-ai/grok-4-fast,last_mile_delivery_network,q3,coverage_completeness,1.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,last_mile_delivery_network,q1,state_space_estimation_accuracy,0.11197283742675725
google/gemini-3-pro-preview,google/gemini-2.5-flash,last_mile_delivery_network,q1,control_flow_understanding,1.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,last_mile_delivery_network,q1,edge_case_detection,1.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,last_mile_delivery_network,q1,decision_boundary_clarity,0.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,last_mile_delivery_network,q1,outcome_precision,0.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,last_mile_delivery_network,q1,direction_accuracy,0.2
google/gemini-3-pro-preview,google/gemini-2.5-flash,last_mile_delivery_network,q1,coverage_completeness,0.02
google/gemini-3-pro-preview,google/gemini-2.5-flash,last_mile_delivery_network,q2,direction_accuracy,0.5
google/gemini-3-pro-preview,google/gemini-2.5-flash,last_mile_delivery_network,q2,coverage_completeness,0.5
google/gemini-3-pro-preview,google/gemini-2.5-flash,last_mile_delivery_network,q3,control_flow_understanding,1.0
google/gemini-3-pro-preview,google/gemini-2.5-flash,last_mile_delivery_network,q3,direction_accuracy,1.0
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q1,state_space_estimation_accuracy,0.11370851858692281
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q2,control_flow_understanding,0.875
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q2,edge_case_detection,0.4
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q2,decision_boundary_clarity,0.5
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q2,outcome_precision,0.8
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q2,direction_accuracy,0.75
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q2,coverage_completeness,0.5
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q3,state_space_estimation_accuracy,1.0
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q3,control_flow_understanding,1.0
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q3,edge_case_detection,0.0
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q3,decision_boundary_clarity,0.0
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q3,outcome_precision,1.0
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q3,direction_accuracy,1.0
openai/gpt-5.2,openai/gpt-4o-mini,last_mile_delivery_network,q3,coverage_completeness,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q1,state_space_estimation_accuracy,0.11370851858692281
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q1,control_flow_understanding,0.25
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q1,edge_case_detection,0.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q1,decision_boundary_clarity,0.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q1,outcome_precision,0.2
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q1,direction_accuracy,0.5
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q1,coverage_completeness,0.11
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q2,state_space_estimation_accuracy,0.22424382421757544
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q2,control_flow_understanding,0.375
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q2,edge_case_detection,0.25
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q2,decision_boundary_clarity,0.5
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q2,outcome_precision,0.4
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q2,direction_accuracy,0.25
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q2,coverage_completeness,0.08
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q3,state_space_estimation_accuracy,0.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q3,control_flow_understanding,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q3,edge_case_detection,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q3,decision_boundary_clarity,0.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q3,outcome_precision,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q3,direction_accuracy,1.0
openai/gpt-5.2,anthropic/claude-haiku-4.5,last_mile_delivery_network,q3,coverage_completeness,1.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q1,state_space_estimation_accuracy,0.11197283742675725
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q1,edge_case_detection,0.4
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q1,decision_boundary_clarity,0.25
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q1,outcome_precision,0.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q1,direction_accuracy,0.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q1,coverage_completeness,0.02
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q2,control_flow_understanding,0.875
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q2,edge_case_detection,1.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q2,decision_boundary_clarity,0.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q2,outcome_precision,0.5
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q2,direction_accuracy,0.25
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q2,coverage_completeness,0.5
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q3,control_flow_understanding,1.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q3,edge_case_detection,0.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q3,decision_boundary_clarity,0.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q3,outcome_precision,1.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q3,direction_accuracy,1.0
google/gemini-3-pro-preview,openai/gpt-4o-mini,last_mile_delivery_network,q3,coverage_completeness,0.25
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q1,state_space_estimation_accuracy,0.11370851858692281
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q1,control_flow_understanding,0.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q1,edge_case_detection,0.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q1,decision_boundary_clarity,0.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q1,outcome_precision,0.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q1,direction_accuracy,0.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q1,coverage_completeness,0.25
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q2,state_space_estimation_accuracy,0.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q2,control_flow_understanding,0.25
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q2,edge_case_detection,0.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q2,decision_boundary_clarity,0.4
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q2,outcome_precision,0.2
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q2,direction_accuracy,0.5
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q2,coverage_completeness,0.25
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q3,state_space_estimation_accuracy,0.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q3,control_flow_understanding,1.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q3,edge_case_detection,0.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q3,decision_boundary_clarity,0.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q3,outcome_precision,1.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q3,direction_accuracy,1.0
openai/gpt-5.2,x-ai/grok-4-fast,last_mile_delivery_network,q3,coverage_completeness,1.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q1,state_space_estimation_accuracy,0.11197283742675725
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q1,control_flow_understanding,0.75
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q1,edge_case_detection,0.25
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q1,decision_boundary_clarity,0.3333333333333333
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q1,outcome_precision,0.2
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q1,direction_accuracy,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q1,coverage_completeness,0.02
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q2,state_space_estimation_accuracy,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q2,control_flow_understanding,0.5
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q2,edge_case_detection,1.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q2,decision_boundary_clarity,0.7142857142857143
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q2,outcome_precision,0.8
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q2,direction_accuracy,0.75
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q2,coverage_completeness,0.15
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q3,control_flow_understanding,1.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q3,edge_case_detection,1.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q3,decision_boundary_clarity,0.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q3,direction_accuracy,1.0
google/gemini-3-pro-preview,x-ai/grok-4-fast,last_mile_delivery_network,q3,coverage_completeness,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q1,state_space_estimation_accuracy,0.11197283742675725
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q1,control_flow_understanding,0.25
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q1,edge_case_detection,0.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q1,decision_boundary_clarity,0.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q1,outcome_precision,0.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q1,direction_accuracy,0.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q1,coverage_completeness,0.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q2,control_flow_understanding,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q2,edge_case_detection,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q2,decision_boundary_clarity,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q2,outcome_precision,0.8
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q2,direction_accuracy,0.75
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q2,coverage_completeness,0.5
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q3,control_flow_understanding,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q3,edge_case_detection,0.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q3,decision_boundary_clarity,0.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q3,outcome_precision,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q3,direction_accuracy,1.0
x-ai/grok-code-fast-1,openai/gpt-4o-mini,last_mile_delivery_network,q3,coverage_completeness,0.25
x-ai/grok-code-fast-1,x-ai/grok-4-fast,last_mile_delivery_network,q1,state_space_estimation_accuracy,0.11197283742675725
x-ai/grok-code-fast-1,x-ai/grok-4-fast,last_mile_delivery_network,q1,control_flow_understanding,0.5
x-ai/grok-code-fast-1,x-ai/grok-4-fast,last_mile_delivery_network,q1,decision_boundary_clarity,0.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,last_mile_delivery_network,q1,outcome_precision,0.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,last_mile_delivery_network,q1,direction_accuracy,0.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,last_mile_delivery_network,q1,coverage_completeness,0.020161
x-ai/grok-code-fast-1,x-ai/grok-4-fast,last_mile_delivery_network,q2,state_space_estimation_accuracy,0.0
x-ai/grok-code-fast-1,x-ai/grok-4-fast,last_mile_delivery_network,q2,control_flow_understanding,0.875
